"ENSG00000099953","ENSG00000101605","ENSG00000117650","ENSG00000119927","ENSG00000123500","ENSG00000230838","ENSG00000022267","ENSG00000079308","ENSG00000060718","ENSG00000090889","ENSG00000127564","ENSG00000133800","ENSG00000203805","ENSG00000134962","ENSG00000095637","ENSG00000170145","ENSG00000105974","ENSG00000183856","ENSG00000163815","ENSG00000169418","ENSG00000173641","ENSG00000056998","ENSG00000181856","ENSG00000120049","ENSG00000175063","ENSG00000131471","ENSG00000158402","ENSG00000088325","ENSG00000029559","ENSG00000123612","ENSG00000143228","ENSG00000105011","ENSG00000276043","ENSG00000172901","ENSG00000077152","ENSG00000135437","ENSG00000025423","ENSG00000152253","ENSG00000123485","ENSG00000148180","ENSG00000145708","ENSG00000076555","ENSG00000166803","ENSG00000124743","ENSG00000165410","ENSG00000137745","ENSG00000170312","ENSG00000169607","ENSG00000115306","ENSG00000279204","ENSG00000135451","ENSG00000143476","ENSG00000183549","ENSG00000068976","ENSG00000165028","ENSG00000121691","ENSG00000138180","ENSG00000112984","ENSG00000168078","ENSG00000123243","ENSG00000122641","ENSG00000117724","ENSG00000169679","ENSG00000166851","ENSG00000165304","ENSG00000108960","ENSG00000079435","ENSG00000104415","ENSG00000155886","ENSG00000072571","ENSG00000161888","ENSG00000280339","ENSG00000186642","ENSG00000237649","ENSG00000186185","ENSG00000258311","ENSG00000075702","ENSG00000171848","ENSG00000126787","ENSG00000185271","ENSG00000175445","ENSG00000135424","ENSG00000066279","ENSG00000077616","ENSG00000164330","ENSG00000170509","ENSG00000176438","ENSG00000134057","ENSG00000164611","ENSG00000109674","ENSG00000174371","ENSG00000122729","ENSG00000286214","ENSG00000100526","ENSG00000123975","ENSG00000087586","ENSG00000142945","ENSG00000170373","ENSG00000138640","ENSG00000122952","sample_type"
299.606885746558,2885.85632449453,36.3808361263678,54646.1559109883,40.6609344941757,13.9103196953759,138736.17851872,147268.554614945,111.282557563007,62.0614263332156,14.9803442873279,6362.36622374655,7.49017214366395,5093.31705769149,82488.1957935792,27168.9944142531,86818.5853172089,67.4115492929756,6623.45222418284,14099.7140481514,17080.8025613297,42432.8952184482,4627.85636019237,17995.6735874486,74.9017214366395,73160.7914255336,9.63022132756794,237.545459413343,0,10761.2373212612,22.4705164309919,88.8120411320154,25.6805902068478,2320.88333994387,101.652336235439,1489.47423199717,21.4004918390399,72.7616722527356,26.7506147987998,341075.688807658,898.820657239674,63273.7641958972,13.9103196953759,2094.03812645005,5644.37972254676,3.21007377585598,251.455779108718,52.4312050056477,131967.202950031,782.187976716907,33.1707623505118,113.422606746911,2268.45213493823,1771.9607242725,2084.40790512248,36173.2513555291,62.0614263332156,77.0417706205435,28.8906639827038,31578.5657576872,1246.57864962407,300.67691033851,69.5515984768796,74.9017214366395,47.0810820458877,15482.1858209534,58587.0564831475,457.970525355453,7.49017214366395,48.1511066378397,78.1117952124955,4643.90672907165,9684.79258175749,131.613024810095,27.8206393907518,283.556516867278,44.9410328619837,140.173221545711,55.6412787815037,248.245705332862,207366.485821928,22669.5410050949,68.4815738849276,971.58232949241,11958.5948396555,1569.72607639357,17185.664971341,258.945951252382,109.142508379103,19.2604426551359,26.7506147987998,22974.4980138012,3143.73225115496,65.2715001090716,164.783787160607,111.282557563007,56.7113033734556,0,8061.56527576632,235.405410229439,"Normal"
6968.54898356692,83.9731911996365,2173.49588316724,1377.28292427433,6809.18380318805,1130.26689468708,1467.38554548854,7947.41895689407,11694.9524678034,2523.4863369993,846.474285012395,69.8755021661209,100.522652238981,31.8730360757745,1766.50173019965,1739.53223813554,3103.94335937927,2045.39079586268,139.751004332242,251.306630597452,45.9707251092901,486.063800155561,13.4847460320584,25.1306630597452,1879.89618546924,1832.69957435703,588.425281398913,6224.43617979788,45.3577821078329,62.5201861486345,1406.70418834428,1168.88230377888,1196.46473884446,9.80708802331522,2047.84256786851,6.74237301602921,354.893997843719,673.011415600007,1139.46103970894,6932.38534648094,6.74237301602921,233.531283555194,403.929437960296,57.6166421369769,4900.47929665032,158.139294375958,5498.71166607255,2299.76214146742,21985.0395762669,20.8400620495448,634.396006508203,3951.64353039458,58.2295851384341,20.2271190480876,52.1001551238621,3810.66664005942,2103.62038100111,1928.31868258435,2147.13933410458,158.752237377415,7811.95855357203,7109.52587390208,3136.4293384565,1446.54548343899,2622.17016023391,2020.87307580439,202.271190480876,1666.59202096213,324.246847770859,1873.15381245321,670.559643594178,86.4249632054654,2559.03703108381,2062.55319990348,669.333757591264,9.19414502185802,612.943001457201,6522.93942150753,1540.9387056634,6.12943001457201,739.822202758842,237.208941563937,2489.16152891769,20.8400620495448,1115.55626265211,7.35531601748641,434.576588033156,3952.86941639749,1388.92884130202,573.71464936394,1293.30973307469,1099.61974461422,156.300465371586,647.880752540262,2921.89928794648,1152.33284273954,831.150709975965,345.699852821861,1342.34517319127,2487.93564291478,"Tumor"
15702.9187762091,138.97202761737,207.997869149176,1001.33487448807,10121.0290576703,257.696475052077,926.78696563372,9603.79541845865,18842.2140490756,417.836427405868,221.803037455538,369.978510610482,329.483350245156,30.3713702739948,2166.49107954496,6086.2385339978,3044.49978382954,569.693278775842,127.007548418524,313.837492831279,110.44134645089,227.325104778082,35.8934375965393,46.9375722416283,571.533967883356,1585.75366612403,88.3530771607121,1285.72134159911,112.282035558405,36.8137821502967,214.440281025478,579.817068867173,552.206732254451,8.28310098381676,251.254063175775,35.8934375965393,327.642661137641,127.007548418524,277.023710680983,47562.4861936296,32.2120593815096,2266.80863590452,141.733061278642,45.0968831341135,1187.24447434707,582.578102528445,751.92150041981,306.47473640122,18166.6811466177,11.9644791988464,194.192700842815,427.960217497199,130.688926633553,30.3713702739948,161.980641461306,9277.99344642853,635.037742092618,630.436019323831,160.139952353791,484.101235276402,6779.25798297714,1848.05186394489,588.10016985099,451.889175894892,295.430601756131,2203.30486169526,333.164728460185,2891.72258790581,520.915017426698,340.527484890245,227.325104778082,90.1937662682269,378.261611594299,619.391884678742,269.660954250923,14.7255128601187,584.41879163596,1297.68582079796,435.322973927259,22.088269290178,59259.1451273326,430.721251158471,704.063583624424,57.9817068867173,615.710506463712,11.044134645089,397.588847223204,929.547999294992,355.252997750363,60.7427405479896,161.060296907548,8555.52297172895,115.963413773435,189.590978074028,446.367108572348,408.632981868293,428.880562050957,367.21747694921,2130.59764194842,773.089425156231,"Tumor"
6750.77897317027,49.0854185733807,1730.26100471167,2225.71694843673,21522.422125097,624.305167480186,963.301339502597,7396.55901127631,21206.4347430309,3909.96037323586,901.944566285871,46.0175799125444,1035.39554803225,110.442191790107,1029.25987071058,1796.21953591965,1492.50350849686,3178.2808526264,85.8994825034163,319.055220726975,118.111788442197,797.638051817437,23.0087899562722,19.9409512954359,3615.44786179557,1101.35407924023,558.346636272206,8936.61401901613,527.668249663843,59.8228538863078,935.69079155507,2345.36265620935,2544.77216916371,6.13567732167259,1671.97207015578,13.8052739737633,524.600411003006,610.499893506423,989.377968119705,35688.1671415086,0,624.305167480186,546.07528162886,62.890692547144,417.226057873736,3050.9655482017,5258.27546467341,1293.0939955425,13719.3744912599,3.0678386608363,1116.69327254441,1951.14538829188,32.2123059387811,13.8052739737633,93.569079155507,6048.24391983876,2583.12015242416,4669.25044179284,2063.12149941241,285.308995457775,10918.4377939164,10528.8222839902,3868.54455131457,2273.26844767969,1739.46452069418,768.493584539492,423.361735195409,1484.83391184477,562.94839426346,2280.93804433179,1122.82894986608,61.3567732167259,124.24746576387,2291.67547964471,546.07528162886,21.4748706258541,874.334018338344,14257.7801762367,2420.52470339984,26.0766286171085,237.757496214813,104.306514468434,2621.46813568461,46.0175799125444,403.420783899973,10.737435312927,377.344155282864,8442.69199462148,2181.23328785461,377.344155282864,1368.25604273299,1133.56638517901,41.41582192129,1280.82264089915,1968.01850092648,2486.48323460782,3212.0270778956,1593.74218430446,1452.62160590599,4896.27050269473,"Tumor"
5118.69399876946,132.93411926028,796.874308312997,1923.89269303065,2887.29985404333,67.1974668788228,2317.5822000707,6410.78442168944,1151.85223117287,988.241007467905,344.021814129626,142.429413493157,59.8933943919943,130.742897514231,3224.01759568613,7613.7651602701,2358.48500599694,900.592137625963,134.394933757646,433.861905717617,160.689594710229,696.078107994763,83.2664263498457,320.648782171774,739.902542915734,1622.23449932463,238.843170319294,2020.30644985678,50.3981001591171,304.579822700751,393.68950704006,763.275574873585,422.905796987374,40.90280592624,578.482540956823,48.2068784130686,199.40117889042,325.031225663871,509.093852331951,9323.64852943667,21.9122174604857,1600.32228186414,165.072038202326,119.056381535306,680.739555772423,23.3730319578514,2046.60111080937,545.614214766094,25812.5921684522,14.6081449736571,289.971677727094,1112.41023974399,83.9968335985286,32.8683261907286,98.6049785721857,4341.5406861709,799.065530059045,840.698743233968,835.585892493188,970.711233499517,1793.14979551641,3011.46908631942,940.034129054837,576.291319210774,649.33204407906,373.968511325623,1551.38499620239,580.673762702871,114.673938043209,1163.53874715179,280.476383494217,100.796200318234,422.905796987374,1101.45413101375,403.184801272937,28.4858826986314,569.717653972628,2749.98329129096,683.661184767154,10.22570148156,2427.14328737313,742.824171910465,1202.25033133198,27.0250682012657,350.595479367771,13.1473304762914,663.209781804034,2156.16219811179,574.830504713408,146.811856985254,319.187967674408,3409.54103685158,170.915296191789,360.090773600648,1215.39766180827,781.535756090657,706.303809476323,2670.36890118452,1059.82091783883,1840.6262666808,"Tumor"
41635.0221399142,261.21952769426,323.949665169226,2108.48163572571,7469.56771306383,170.401268961847,6825.41346555971,12759.4972165497,6724.2962290329,290.243919660289,441.919774450505,704.075572853347,997.128304639381,319.268311626318,8662.37659579676,3668.30863622262,9796.20042388905,501.841099799726,206.915826596529,1843.51702519713,756.506732533915,2394.0442018431,187.254141716316,982.147973302076,514.012619011286,5591.40867164918,104.862319361137,914.736482284202,29.0243919660289,343.611350049439,165.719915418939,647.899330338452,554.272259480294,73.0291152693631,311.778145957666,119.842650698442,246.239196356955,260.283256985679,152.612125498797,53170.8135403478,58.0487839320579,4510.95227394604,219.087345808089,157.293479041705,895.074797403989,732.163694110794,575.806485777671,113.288755738371,15100.1739880037,83.3280930637605,224.704970059579,594.531899949302,220.959887225252,176.955163921918,314.58695808341,8900.18935577648,312.714416666247,386.679802644192,190.06295384206,5230.0081781367,3229.19767389786,1175.95600997846,374.508283432631,323.013394460644,226.577511476742,1635.66492789202,6190.62192514139,2519.50447679303,402.596404690079,135.759252744329,264.028339820005,320.2045823349,1014.91744810243,560.826154440365,162.911103293195,27.1518505488658,321.140853043481,688.15897080746,247.175467065537,35.5782869261,8627.73457957924,3330.31491042467,208.788368013692,110.479943612626,1738.65470583599,21.5342262973763,1531.73887923946,962.486288421862,300.542897454687,20.5979555887947,153.548396207379,4535.29531236917,151.675854790216,217.214804390926,846.388720557747,306.160521706176,308.969333831921,17.78914346305,1083.26520982889,1003.68219959945,"Tumor"
17664.080812246,61.3186201373619,3407.06980904074,1608.96604670289,5902.13309885537,509.549096916106,1254.87260647305,9810.11557944076,15976.5232946628,1754.05799294341,922.370229671867,95.0006790860537,237.501697715134,73.4096156574051,1444.01032210802,2964.02118748488,2539.97270174622,2048.56009811018,65.6368328230916,253.910905920907,57.0004074516322,528.549232733317,24.1819910400864,83.7733261031564,1857.69509740092,1240.19068334157,292.774820092475,10053.6627749159,28.5002037258161,46.6366970058809,873.142605054548,861.051609534505,2153.92448764198,19.0001358172107,1026.87097666653,11.2273529828973,321.275023818291,403.321064847155,582.958712573511,14835.651503093,35.4093440229836,636.50454987656,469.821540207393,85.5006111774483,1249.69075125018,681.413961808149,3758.57232165914,651.186473008041,13065.1843019438,8.63642537145943,419.730273052928,1735.92149966334,114.86445744041,19.0001358172107,69.0914029716754,5981.5882122728,1367.14613630203,1486.32880642817,488.821676024604,640.822762562289,4582.48730209637,7895.42007458821,1396.50998256499,1691.8757302689,780.732853579932,703.005025236797,585.549640184949,1240.19068334157,114.000814903264,1013.91633860934,418.866630515782,99.3188917717834,301.411245463934,1883.6043735153,519.912807361858,7.77278283431348,779.869211042786,1231.55425797011,815.27855506577,13.8182805943351,2077.92394437314,380.866358881361,2152.19720256769,31.9547738743999,557.913078996279,1.72728507429189,624.413554356517,4781.12508563994,1382.69170197065,208.137851452172,636.50454987656,3187.70460460567,115.728099977556,716.823305831132,3067.65829194239,1092.50780948962,1101.14423486108,380.002716344215,620.958984207933,4049.61985667733,"Tumor"
24569.2718436295,57.2082757624574,3322.56691781174,990.488382318625,4477.94974203392,283.797917017681,732.490275938915,8482.52904540593,1804.86501376067,6467.90035384959,1343.8336149691,88.6167408869438,357.832156239684,17.9476943568494,2142.50601384889,1585.00575788926,2518.28586444543,6817.88039380816,255.754644585104,567.595834035361,50.4778903786389,395.971006747989,95.3471262707623,41.5040432002142,5969.85183544702,1687.08326954384,751.559701193067,6231.21513451864,177.233481773888,14.5825016649401,1126.2178208923,3670.3034959757,2692.15415352741,0,1715.12654197642,4.48692358921234,364.562541623503,926.549721172349,1009.55780757278,22055.4729027733,10.0955780757278,5128.55366246971,2016.87215335095,12.3390398703339,713.420850684763,95.3471262707623,4092.07431336166,863.732790923376,15042.4113328344,4.48692358921234,1296.72091728237,5599.680639337,14.5825016649401,31.4084651244864,32.5301960217895,10204.3859727662,2623.72856879192,2906.4047549123,2434.1560471477,576.569681213786,12701.3589501628,15280.2182830626,1926.0119506694,1056.67050525951,1643.33576454902,476.735631353811,244.537335612073,667.429883895336,118.903475114127,948.984339118411,1888.9948310584,95.3471262707623,371.292927007321,3969.80564555562,1388.70285086122,8.97384717842469,2618.1199143054,7790.42108176993,1116.12224281657,4.48692358921234,784.089897214857,321.936767525986,3426.88789126093,26.9215415352741,530.57871442436,2.24346179460617,406.066584823717,5236.2398286108,1782.4303958146,231.076564844436,2291.6962231902,7751.16050036432,8.97384717842469,641.630073257365,1754.38712338203,6194.19801490764,2601.29395084586,1381.9724654774,324.180229320592,6014.72107133915,"Tumor"
22552.7014940398,452.358637864606,1108.91678623863,767.166216566621,3440.19453122111,215.543927759938,326.151995952538,4605.83340371236,8468.60747751545,1228.03316736912,2036.32289646889,39.7054603768307,177.256519539423,12.7624694068384,1639.26829270058,907.553380041844,1038.01417842286,1898.77183730629,103.517807411023,151.731580725746,51.0498776273537,86.5011815352382,28.3610431263076,76.5748164410305,1169.89302896019,265.175753230976,313.389526545699,3404.74322731323,18.4346780320999,17.0166258757846,636.705418185606,1176.98328974177,1524.40606803903,12.7624694068384,631.033209560344,14.1805215631538,555.876445275629,493.482150397752,872.102076133959,9325.11097992994,5.67220862526152,3767.76457932997,381.456030048837,158.821841507323,406.980968862514,358.767195547791,2806.32521734814,614.01658368456,14006.101147927,9.92636509420766,777.092581660829,1158.54861170967,32.6151995952537,9.92636509420766,41.123512533146,632.45126171666,724.624651877159,1228.03316736912,602.672166434037,344.586673984637,1484.7006076622,2831.85015616181,979.874040013928,1340.05928771803,718.952443251898,446.686429239345,687.75529581296,587.073592714568,114.862224661546,659.394252686652,648.049835436129,112.026120348915,158.821841507323,2413.52477004878,743.059329909259,9.92636509420766,1055.03080429864,1205.34433286807,662.230356999283,2.83610431263076,127.624694068384,292.118744200968,652.303991905075,12.7624694068384,146.059372100484,4.25415646894614,155.985737194692,2083.11861762729,735.969069127682,170.166258757846,585.655540558252,1439.32293866011,202.781458353099,341.750569672007,1182.65549836703,686.337243656644,1250.72200187017,4.25415646894614,1171.3110811165,2329.85969282617,"Tumor"
22349.9672128818,155.33966023532,689.556540556787,1555.92245048711,5114.84247116298,366.247979416609,1266.71283915468,12750.4813799658,7079.95231934313,919.408720742383,755.228592038386,329.623181474948,286.683763198518,50.5169626781529,4341.93294218724,3327.80491642332,3920.11630382467,1482.67285460379,59.3574311468297,503.906702714575,65.6720514815988,474.859449174638,79.5642162180909,149.025039900551,1044.43820337081,1124.0024195889,284.15791506461,2735.49352902198,99.771001289352,161.654280570089,305.627624202825,846.159124859062,616.306944673466,51.7798867451068,498.85500644676,39.1506460755685,128.81825482929,194.490306310889,290.472535399379,21872.5819155733,16.4180128703997,1663.27099617818,267.739902194211,522.850563718883,847.422048926015,366.247979416609,1005.28755729524,250.058965256857,13947.733395438,6.31462033476912,361.196283148793,722.392566297587,47.9911145442453,25.2584813390765,234.903876453411,5710.94263076519,596.100159602204,1755.46445306581,217.222939516058,2110.34611587984,3149.73262298283,4029.99069764965,705.974553427187,834.792808256477,361.196283148793,381.403068220055,815.84894725217,913.094100407614,210.908319181288,636.513729744727,372.562599751378,88.4046846867676,313.205168604548,1019.17972203174,333.411953675809,13.8921647364921,609.992324338697,1742.83521239628,625.147413142142,21.469709138215,1539.50443761671,844.896200792108,930.775037344968,58.0945070798759,401.609853291316,12.6292406695382,899.201935671122,2462.70193055996,699.659933092418,127.555330762336,342.252422144486,2568.78755218408,217.222939516058,443.286347500792,1052.01574777253,865.102985863369,728.707186632356,6.31462033476912,985.080772223982,1461.20314546557,"Tumor"
2055.18267700003,560.68289945868,356.44114273818,5415.35234766133,234.681633924036,42.2230554758726,7185.77488307989,23011.5652343505,100.15701531486,374.115910146685,191.476646925469,1544.57828519878,12.7651097950312,382.953293850937,6428.70567908227,5117.82709628483,14182.0369822797,484.092240688492,1169.4804435294,1821.48297459869,477.218720029629,3549.68245454138,810.093506223136,840.533383426672,932.834946559975,8543.78617896668,279.850483967992,1602.51224503777,1.96386304538942,800.274190996189,311.272292694223,410.447376486389,255.302195900625,150.235522972291,439.90532216723,130.596892518397,55.9700967935985,142.380070790733,226.826181742478,101310.784854027,34.3676032943149,5178.7068506919,58.9158913616826,204.2417567205,1512.17454494985,48.1146446120408,607.815612548026,301.452977467276,25441.8457530199,92.3015631333028,249.410606764456,555.773241845206,227.808113265173,317.163881830392,384.917156896327,8779.44974441341,364.296594919738,395.718403645968,208.169482811279,5182.63457678268,270.031168741045,1881.38079748307,732.520915930254,495.875418960829,217.006866515531,1154.75147068898,5172.81526155574,164.964495812711,6.87352065886297,248.428675241762,129.614960995702,478.200651552324,1757.65742562353,695.207518067855,156.127112108459,32.4037402489254,221.916524129005,605.851749502636,256.284127423319,92.3015631333028,16336.3947430719,2244.69546088011,358.405005783569,177.729605607743,1897.09170184618,63.8255489751562,1870.57955073342,1167.51658048401,497.839282006218,54.9881652709038,213.079140424752,4083.8532028873,1080.12467496418,158.090975153848,509.622460278555,895.521548697576,499.803145051608,100.15701531486,3598.77903067611,1378.63185786337,"Normal"
2336.6845004852,397.527238671757,466.20572502765,2269.62197851416,817.677978731337,143.012848058742,13395.5367681688,22609.7656905524,91.3019877437165,524.380442882053,471.053618182183,2429.60245261377,622.146288165148,167.25231383141,4340.48033769243,3517.95446580656,19266.335378309,1266.1080955257,591.442964853101,2235.68672643242,648.809700515083,1193.38969820769,108.269613784584,515.492638765408,506.604834648763,6239.23848988477,122.005311055763,1053.60877891864,8.88780411664497,106.65364939974,220.57913853128,462.973796257961,484.789315453362,112.309524746696,273.905963231149,113.117506939118,79.1822548573824,166.444331638988,315.921037237107,58037.3608816916,95.3418987058278,4751.74327363537,145.436794636009,108.269613784584,1283.07572156656,100.997774052784,734.455812911843,153.516616560231,18438.9616132686,62.2146288165148,287.641660502328,552.659819616833,393.487327709645,127.661186402719,349.048307126421,6648.88546144286,317.537001621952,424.190651021692,125.237239825452,8714.8959274666,1469.71960801611,1991.6761043209,332.888663277975,605.17866212428,301.377357773507,1876.94263299693,2654.22150210716,1464.06373266915,84.8381302043383,286.025696117484,169.676260408677,328.040770123442,2135.49693457206,587.40305389099,449.238098986782,49.2869137377585,323.192876968908,672.241184095328,223.811067300969,71.910415125582,8898.30788514646,2840.05740636428,538.924122345654,155.940563137498,2390.01132518507,50.902878122603,3208.49728610883,1063.30456522771,426.614597598958,82.4141836270715,217.347209761591,3072.75627778189,422.574686636847,164.020385061721,498.52501272454,453.278009948893,373.287772899089,29.0873589272017,1628.08411773087,848.381302043383,"Tumor"
131.683294275041,512.101699958491,73.1573857083559,5643.8484494473,24.3857952361186,0.975431809444746,4358.22932459912,21528.755466255,385.295564730674,126.806135227817,74.1328175178007,548.192676907947,1.95086361888949,282.875224738976,8972.02178327277,4952.26729655097,13661.8979230831,215.570429887289,229.226475219515,1122.7220126709,802.780379173026,1095.40992200645,310.187315403429,528.684040719052,112.174658086146,3970.98289624956,46.8207268533478,413.583087204572,0,641.834130614643,121.928976180593,224.349316172291,190.209202841725,112.174658086146,174.602293890609,80.9608401839139,24.3857952361186,63.4030676139085,125.830703418372,38192.0570669996,44.8698632344583,4023.65621395958,60.4767721855742,188.258339222836,1492.41066845046,8.77888628500271,330.671383401769,73.1573857083559,28817.1819464261,55.5996131383505,82.9117038028034,342.376565115106,219.472157125068,126.806135227817,536.48749519461,5873.07492466681,126.806135227817,164.847975796162,91.6905900878061,4806.92795694371,310.187315403429,930.561946210287,225.324747981736,110.223794467256,120.953544371148,939.34083249529,1792.84366575944,75.1082493272454,8.77888628500271,127.781567037262,95.5923173255851,361.885201304001,1157.83755781091,291.654111023979,71.2065220894664,33.1646815211214,148.265635035601,366.762360351224,130.707862465596,64.3784994233532,8387.73812941537,1595.8064402516,192.160066460615,132.658726084485,1360.72737417542,16.5823407605607,1175.39533038092,575.5047675724,119.002680752259,22.4349316172291,127.781567037262,2650.24822626137,862.281719549155,48.7715904722373,296.531270071203,162.897112177273,213.619566268399,0,3234.53188011878,546.241813289058,"Normal"
14545.2606928692,323.059590716368,1244.86892141146,5383.06332683403,4743.57586720486,319.270035400047,5067.58284675031,14583.1562460324,2864.9038191387,1976.25309746142,392.218975239227,537.169466088507,271.900593946034,312.638313596486,6134.34266829468,4314.4087276315,8779.45227908676,1862.56643797179,355.270810905097,1609.61362060736,970.126160978186,3133.9622465975,144.95049084928,399.798085871869,1273.29058628387,4707.57509169981,438.64102786416,2231.10069248401,129.792269583996,490.747413463574,528.642966626785,829.912614274307,670.751290988824,114.634048318711,1199.39425761561,56.8433297448156,164.845656259965,349.586477930616,1151.07742733252,40118.1273562327,29.369053701488,2227.31113716769,379.902920461184,175.266933379848,683.067345766867,3610.49882762487,2158.15175264483,749.384563802485,33961.9947448691,54.0011632575748,391.271586410147,1363.29252504649,136.423991387557,92.8441052498654,104.212771198829,5347.06255132898,1345.29213729397,2372.26162801697,325.901757203609,3456.07444848479,4279.35534095553,10507.4895033292,1954.46315439258,1245.81631024054,429.167139573357,1867.30338211719,2093.72931226737,1381.29291279902,391.271586410147,1378.45074631178,563.696353302754,223.583763662941,1231.60547780434,1361.39774738833,437.69363903508,23.6847207270065,449.062304984043,5593.38364688985,883.913777531882,48.3168302830932,9052.30026186188,1447.61013083464,1747.93238965308,59.6854962320563,1391.7141899189,7.57911063264207,1136.86659489631,2030.254260719,1681.61517161746,313.585702425566,887.703332848203,2465.10573326683,168.635211576286,463.273137420247,1053.49637793725,2513.42256354993,1017.4956024322,1169.07781508504,2322.05002007572,2379.84073864961,"Tumor"
14633.4391340012,227.805293350216,1284.45573884519,2893.3306231311,5259.86150538982,221.703365849764,7658.93600098428,17238.9621766943,3934.72624987494,1342.42405009949,1127.83959966692,467.814441701337,145.429272094111,224.75432959999,5544.61812207759,3109.94904939715,9108.14378234168,1956.68475181168,233.907220850669,1382.08657885243,1659.724280123,1308.863448847,182.040837096825,630.532508380063,4499.15454366677,5778.52534292825,599.00588296106,4241.85660073104,105.766743341172,331.538060857904,1004.78406174113,1574.29729511667,1132.92453925063,90.5119245900413,1412.59621635469,37.6285529194554,252.213003352025,255.263967102251,755.622022139334,37891.9527898916,13.2208429176465,4365.92912657357,231.873245017184,89.4949366732993,1318.01634009768,2604.50605477636,3535.04999859532,436.287816282334,23136.4751058813,42.7134925031656,499.34106712034,1572.26331928319,145.429272094111,97.6308400072356,152.548187511306,5285.28620330837,917.323100901318,2224.15257391484,2034.99282140082,3014.3521852234,2985.87652355462,4098.46130447041,1232.58935509135,1437.0039263565,868.5076808977,1156.3152613357,3994.72853696272,1298.69356967958,410.863118363783,1265.13296842709,372.217577527586,230.856257100442,1145.12839425153,1358.69585676736,790.199611308563,6.10192750045222,954.951653820773,4503.22249533374,847.150934646117,17.2887945846146,5333.08463539524,1775.6609026316,1929.22607805964,141.361320427143,1159.36622508592,47.7984320868757,624.430580879611,4702.55212701518,1333.27115884881,235.941196684153,606.124798378254,5668.69064792012,253.229991268767,843.082982979149,1096.31297424792,3164.86639690122,1489.88729802708,940.713822986384,827.828164228018,1276.31983551126,"Tumor"
14850.8313099185,221.031749347284,1305.33844425849,1235.83160484111,4848.79711775678,246.054211537543,2195.02598880102,12313.8316711839,1187.17681724894,1038.43218089573,1173.27544936546,107.040532702773,321.121598108319,255.785169055977,5947.00518055146,2370.18322413283,4178.75118577319,1693.1866082075,93.1391648192959,768.745643956278,428.162130811092,1504.12800499221,139.01367883477,469.866234461523,3015.20669392616,4433.14621804082,368.386248912141,3865.97040839495,116.771490221207,218.251475770589,535.202663513865,1452.69294382335,1018.97026585886,126.502447739641,1383.18610440596,41.704103650431,214.081065405546,490.718286286738,703.409214903936,27199.4164008111,36.1435564970402,2999.91518925434,353.094744240316,94.5293016076436,525.471705995431,173.767098543463,1930.89999901496,394.798847890747,19189.4482263517,54.2153347455603,802.108926876623,921.660690674525,298.879409494756,116.771490221207,329.462418838405,5616.15262492471,1098.20806279468,1081.52642133451,436.502951541178,1337.31159039049,2468.88293610552,2791.39467100218,1246.95269914789,1320.62994893032,643.633333004985,1816.90878237044,3902.11396489199,2060.18272033129,551.884304974037,361.435564970402,736.772497824281,175.15723533181,542.153347455603,1007.84917155208,936.95219534635,34.7534197086925,1529.15046718247,2606.50647815194,1267.8047509731,25.0224621902586,5864.98711003895,1948.97177726348,1708.47811287932,122.332037374598,941.122605711393,2.7802735766954,1313.67926498858,3262.65104225205,1290.04693958667,72.2871129940804,421.211446869353,3145.87955203085,227.982433289023,628.34182833316,1559.73347652612,2008.74765916243,1146.86285038685,4128.70626139267,1434.62116557483,1886.41562178783,"Tumor"
12571.7446145179,60.6566239005477,3150.62811680526,1753.76760408105,35655.5458754524,2128.256325554,1910.24411211435,7931.07334537307,27299.8761627755,2624.93737633385,1645.64057886703,93.1826396153342,350.753520816211,100.215291661775,1439.05642500285,2253.96498088412,1751.13035956364,3788.84129001972,73.8428464876233,334.93005371172,320.864749618839,747.219279934284,52.7448903483024,100.215291661775,4370.79324686266,1781.01913076101,1136.65238700592,6539.48732168369,1032.04168781512,36.9214232438117,941.496292717198,2003.42675172969,2290.88640412793,19.3397931277109,2571.31340447974,23.7352006567361,526.569821977219,617.115217075138,703.265204644032,21467.1703717591,12.3071410812706,716.451427231107,267.240777764732,29.0096896915663,1488.28498932793,4901.7584763689,3736.97548117722,1078.63300762278,22052.6386546252,5.27448903483024,1440.81458801446,2930.857740354,94.0617211211393,24.6142821625411,67.6892759469881,3766.8642523746,2295.28181165696,3598.95968476583,1012.70189468741,636.455010202849,6005.88484766003,14505.723927289,3675.43977577087,2894.815398616,1710.69261029661,1728.27424041271,851.829979125083,573.161141784886,209.221398381599,1163.02483218007,639.092254720264,79.1173355224536,157.355589539102,3358.97043368106,2215.2853946287,14.9443855986857,1589.37936249551,5272.73087181863,1125.22432743045,12.3071410812706,1378.3998011023,705.023367655642,2907.12253969727,10.5489780696605,245.263740119606,4.3954075290252,749.856524451699,5349.21096282367,2433.29760806835,239.989251084776,1080.39117063439,1330.05031828303,29.0096896915663,549.42594112815,2442.96750463221,3049.53374363768,2986.23987521972,2116.82826597854,643.487662249289,3722.91017708434,"Tumor"
